STATUS  ,ITERATION ,CLIENT       ,DATE                     ,READY AFTER(MS) ,WATINGTIME(MS) ,REQUEST AFTER(MS) ,DONE AFTER(MS) ,MAX DELAY(MS)
CRAWLED ,url#47    ,puppeteer    ,2024-07-25T15:31:48.427Z ,         1275   ,             0 ,             6942 ,          6980 ,          272
CRAWLED ,url#47    ,OpenWPM      ,2024-07-25T15:31:48.522Z ,         6083   ,             0 ,             7037 ,          6988 ,          272
CRAWLED ,url#47    ,OpenWPM_HL   ,2024-07-25T15:31:48.250Z ,         4586   ,             0 ,             6765 ,          6744 ,          272
CRAWLED ,url#47    ,puppeteer_HL ,2024-07-25T15:31:48.424Z ,         1148   ,             0 ,             6939 ,          6989 ,          272
CRAWLED ,url#48    ,puppeteer    ,2024-07-25T15:32:12.990Z ,         1136   ,             0 ,             6355 ,          6395 ,          282
CRAWLED ,url#48    ,OpenWPM      ,2024-07-25T15:32:12.886Z ,         5501   ,             0 ,             6251 ,          6218 ,          282
CRAWLED ,url#48    ,OpenWPM_HL   ,2024-07-25T15:32:13.168Z ,         4445   ,             0 ,             6533 ,          6498 ,          282
CRAWLED ,url#48    ,puppeteer_HL ,2024-07-25T15:32:12.997Z ,          755   ,             0 ,             6362 ,          6397 ,          282
CRAWLED ,url#49    ,puppeteer    ,2024-07-25T15:32:47.980Z ,         1062   ,             0 ,             6686 ,          6717 ,          130
CRAWLED ,url#49    ,OpenWPM      ,2024-07-25T15:32:48.105Z ,         5825   ,             0 ,             6811 ,          6753 ,          130
