STATUS  ,ITERATION ,CLIENT       ,DATE                     ,READY AFTER(MS) ,WATINGTIME(MS) ,REQUEST AFTER(MS) ,DONE AFTER(MS) ,MAX DELAY(MS)
CRAWLED ,url#35    ,OpenWPM_HL   ,2024-07-23T17:56:14.437Z ,         4729   ,             0 ,             6622 ,          6601 ,         5476
CRAWLED ,url#35    ,OpenWPM      ,2024-07-23T17:56:14.511Z ,         5951   ,             0 ,             6696 ,          6675 ,         5476
CRAWLED ,url#35    ,puppeteer_HL ,2024-07-23T17:56:09.478Z ,         1022   ,             0 ,             1663 ,          2956 ,         5476
CRAWLED ,url#36    ,puppeteer    ,2024-07-23T17:56:34.700Z ,         1537   ,             0 ,             2035 ,          3392 ,         5053
CRAWLED ,url#36    ,OpenWPM_HL   ,2024-07-23T17:56:39.442Z ,         4940   ,             0 ,             6777 ,          6761 ,         5053
CRAWLED ,url#36    ,OpenWPM      ,2024-07-23T17:56:39.656Z ,         6321   ,             0 ,             6991 ,          6975 ,         5053
CRAWLED ,url#36    ,puppeteer_HL ,2024-07-23T17:56:34.603Z ,         1278   ,             0 ,             1938 ,          3270 ,         5053
CRAWLED ,url#37    ,puppeteer    ,2024-07-23T17:57:09.561Z ,         1411   ,             0 ,             1734 ,          3060 ,         5058
CRAWLED ,url#37    ,OpenWPM_HL   ,2024-07-23T17:57:14.295Z ,         4676   ,             0 ,             6468 ,          6448 ,         5058
CRAWLED ,url#37    ,OpenWPM      ,2024-07-23T17:57:14.541Z ,         6042   ,             0 ,             6714 ,          6699 ,         5058
CRAWLED ,url#37    ,puppeteer_HL ,2024-07-23T17:57:09.483Z ,         1117   ,             0 ,             1656 ,          2978 ,         5058
CRAWLED ,url#38    ,puppeteer    ,2024-07-23T17:57:34.198Z ,          984   ,             0 ,             1501 ,          2803 ,         5469
CRAWLED ,url#38    ,OpenWPM_HL   ,2024-07-23T17:57:39.508Z ,         5283   ,             0 ,             6811 ,          6787 ,         5469
CRAWLED ,url#38    ,OpenWPM      ,2024-07-23T17:57:39.333Z ,         6066   ,             0 ,             6636 ,          6620 ,         5469
CRAWLED ,url#38    ,puppeteer_HL ,2024-07-23T17:57:34.039Z ,          669   ,             0 ,             1342 ,          2658 ,         5469
CRAWLED ,url#39    ,puppeteer    ,2024-07-23T17:58:09.234Z ,         1219   ,             0 ,             1752 ,          3070 ,         5165
CRAWLED ,url#39    ,OpenWPM_HL   ,2024-07-23T17:58:14.171Z ,         4878   ,             0 ,             6689 ,          6670 ,         5165
CRAWLED ,url#39    ,OpenWPM      ,2024-07-23T17:58:13.957Z ,         6087   ,             0 ,             6475 ,          6458 ,         5165
CRAWLED ,url#39    ,puppeteer_HL ,2024-07-23T17:58:09.006Z ,          838   ,             0 ,             1524 ,          2828 ,         5165
CRAWLED ,url#40    ,puppeteer    ,2024-07-23T17:58:33.940Z ,         1138   ,             0 ,             1654 ,          2947 ,         5096
CRAWLED ,url#40    ,OpenWPM_HL   ,2024-07-23T17:58:38.783Z ,         4652   ,             0 ,             6497 ,          6477 ,         5096
CRAWLED ,url#40    ,OpenWPM      ,2024-07-23T17:58:38.538Z ,         5914   ,             0 ,             6252 ,          6234 ,         5096
CRAWLED ,url#40    ,puppeteer_HL ,2024-07-23T17:58:33.687Z ,          826   ,             0 ,             1401 ,          2710 ,         5096
CRAWLED ,url#41    ,puppeteer    ,2024-07-23T17:58:58.337Z ,         1077   ,             0 ,             1401 ,          2701 ,         5581
CRAWLED ,url#41    ,OpenWPM_HL   ,2024-07-23T17:59:03.642Z ,         5002   ,             0 ,             6706 ,          6688 ,         5581
CRAWLED ,url#41    ,OpenWPM      ,2024-07-23T17:59:03.918Z ,         6427   ,             0 ,             6982 ,          6966 ,         5581
CRAWLED ,url#41    ,puppeteer_HL ,2024-07-23T17:58:58.793Z ,         1109   ,             0 ,             1857 ,          3165 ,         5581
