STATUS  ,ITERATION ,CLIENT       ,DATE                     ,READY AFTER(MS) ,WATINGTIME(MS) ,REQUEST AFTER(MS) ,DONE AFTER(MS) ,MAX DELAY(MS)
CRAWLED ,url#43    ,puppeteer_HL ,2024-07-25T20:00:40.368Z ,          950   ,             0 ,             1573 ,          2893 ,         5481
CRAWLED ,url#44    ,OpenWPM      ,2024-07-25T20:01:10.880Z ,         6388   ,             0 ,             6985 ,          6954 ,         5536
CRAWLED ,url#44    ,puppeteer    ,2024-07-25T20:01:05.618Z ,         1213   ,             0 ,             1723 ,          3028 ,         5536
CRAWLED ,url#44    ,OpenWPM_HL   ,2024-07-25T20:01:10.923Z ,         4860   ,             0 ,             7028 ,          6983 ,         5536
CRAWLED ,url#44    ,puppeteer_HL ,2024-07-25T20:01:05.387Z ,          846   ,             0 ,             1492 ,          2835 ,         5536
CRAWLED ,url#45    ,OpenWPM      ,2024-07-25T20:01:45.798Z ,         6159   ,             0 ,             6812 ,          6789 ,         5419
CRAWLED ,url#45    ,puppeteer    ,2024-07-25T20:01:40.682Z ,         1144   ,             0 ,             1696 ,          3007 ,         5419
CRAWLED ,url#45    ,OpenWPM_HL   ,2024-07-25T20:01:45.558Z ,         4546   ,             0 ,             6572 ,          6549 ,         5419
CRAWLED ,url#45    ,puppeteer_HL ,2024-07-25T20:01:40.379Z ,          779   ,             0 ,             1393 ,          2686 ,         5419
CRAWLED ,url#46    ,OpenWPM      ,2024-07-25T20:02:10.976Z ,         6231   ,             0 ,             7047 ,          7014 ,         5710
CRAWLED ,url#46    ,puppeteer    ,2024-07-25T20:02:05.382Z ,         1123   ,             0 ,             1453 ,          2762 ,         5710
CRAWLED ,url#46    ,OpenWPM_HL   ,2024-07-25T20:02:10.965Z ,         4864   ,             0 ,             7036 ,          7013 ,         5710
CRAWLED ,url#46    ,puppeteer_HL ,2024-07-25T20:02:05.266Z ,          736   ,             0 ,             1337 ,          2646 ,         5710
CRAWLED ,url#47    ,OpenWPM      ,2024-07-25T20:02:36.111Z ,         6282   ,             0 ,             6810 ,          6771 ,         5004
CRAWLED ,url#47    ,puppeteer    ,2024-07-25T20:02:31.107Z ,         1395   ,             0 ,             1806 ,          3149 ,         5004
CRAWLED ,url#47    ,OpenWPM_HL   ,2024-07-25T20:02:36.103Z ,         5199   ,             0 ,             6802 ,          6754 ,         5004
CRAWLED ,url#47    ,puppeteer_HL ,2024-07-25T20:02:31.282Z ,         1303   ,             0 ,             1981 ,          3280 ,         5004
CRAWLED ,url#48    ,OpenWPM      ,2024-07-25T20:03:00.907Z ,         5752   ,             0 ,             6631 ,          6604 ,         5766
CRAWLED ,url#48    ,puppeteer    ,2024-07-25T20:02:55.995Z ,         1304   ,             0 ,             1719 ,          3033 ,         5766
CRAWLED ,url#48    ,OpenWPM_HL   ,2024-07-25T20:03:00.649Z ,         4414   ,             0 ,             6373 ,          6323 ,         5766
